close;high;low;open;time;volume
1.10211;1.10211;1.10211;1.10211;1723931400000;0.0
1.10211;1.10211;1.10211;1.10211;1723932000000;0.0
1.10211;1.10211;1.10211;1.10211;1723932600000;0.0
1.10211;1.10211;1.10211;1.10211;1723933200000;0.0
1.10211;1.10211;1.10211;1.10211;1723933800000;0.0
1.10211;1.10211;1.10211;1.10211;1723934400000;0.0
1.10211;1.10211;1.10211;1.10211;1723935000000;0.0
1.10211;1.10211;1.10211;1.10211;1723935600000;0.0
1.10211;1.10211;1.10211;1.10211;1723936200000;0.0
1.10211;1.10211;1.10211;1.10211;1723936800000;0.0
1.10211;1.10211;1.10211;1.10211;1723937400000;0.0
1.10211;1.10211;1.10211;1.10211;1723938000000;0.0
1.10211;1.10211;1.10211;1.10211;1723938600000;0.0
1.10211;1.10211;1.10211;1.10211;1723939200000;0.0
1.10211;1.10211;1.10211;1.10211;1723939800000;0.0
1.10211;1.10211;1.10211;1.10211;1723940400000;0.0
1.10211;1.10211;1.10211;1.10211;1723941000000;0.0
1.10211;1.10211;1.10211;1.10211;1723941600000;0.0
1.10211;1.10211;1.10211;1.10211;1723942200000;0.0
1.10211;1.10211;1.10211;1.10211;1723942800000;0.0
1.10211;1.10211;1.10211;1.10211;1723943400000;0.0
1.10211;1.10211;1.10211;1.10211;1723944000000;0.0
1.10211;1.10211;1.10211;1.10211;1723944600000;0.0
1.10211;1.10211;1.10211;1.10211;1723945200000;0.0
1.10211;1.10211;1.10211;1.10211;1723945800000;0.0
1.10211;1.10211;1.10211;1.10211;1723946400000;0.0
1.10211;1.10211;1.10211;1.10211;1723947000000;0.0
1.10211;1.10211;1.10211;1.10211;1723947600000;0.0
1.10211;1.10211;1.10211;1.10211;1723948200000;0.0
1.10211;1.10211;1.10211;1.10211;1723948800000;0.0
1.10211;1.10211;1.10211;1.10211;1723949400000;0.0
1.10211;1.10211;1.10211;1.10211;1723950000000;0.0
1.10211;1.10211;1.10211;1.10211;1723950600000;0.0
1.10211;1.10211;1.10211;1.10211;1723951200000;0.0
1.10211;1.10211;1.10211;1.10211;1723951800000;0.0
1.10211;1.10211;1.10211;1.10211;1723952400000;0.0
1.10211;1.10211;1.10211;1.10211;1723953000000;0.0
1.10211;1.10211;1.10211;1.10211;1723953600000;0.0
1.10211;1.10211;1.10211;1.10211;1723954200000;0.0
1.10211;1.10211;1.10211;1.10211;1723954800000;0.0
1.10211;1.10211;1.10211;1.10211;1723955400000;0.0
1.10211;1.10211;1.10211;1.10211;1723956000000;0.0
1.10211;1.10211;1.10211;1.10211;1723956600000;0.0
1.10211;1.10211;1.10211;1.10211;1723957200000;0.0
1.10211;1.10211;1.10211;1.10211;1723957800000;0.0
1.10211;1.10211;1.10211;1.10211;1723958400000;0.0
1.10211;1.10211;1.10211;1.10211;1723959000000;0.0
1.10211;1.10211;1.10211;1.10211;1723959600000;0.0
1.10211;1.10211;1.10211;1.10211;1723960200000;0.0
1.10211;1.10211;1.10211;1.10211;1723960800000;0.0
1.10211;1.10211;1.10211;1.10211;1723961400000;0.0
1.10211;1.10211;1.10211;1.10211;1723962000000;0.0
1.10211;1.10211;1.10211;1.10211;1723962600000;0.0
1.10211;1.10211;1.10211;1.10211;1723963200000;0.0
1.10211;1.10211;1.10211;1.10211;1723963800000;0.0
1.10211;1.10211;1.10211;1.10211;1723964400000;0.0
1.10211;1.10211;1.10211;1.10211;1723965000000;0.0
1.10211;1.10211;1.10211;1.10211;1723965600000;0.0
1.10211;1.10211;1.10211;1.10211;1723966200000;0.0
1.10211;1.10211;1.10211;1.10211;1723966800000;0.0
1.10211;1.10211;1.10211;1.10211;1723967400000;0.0
1.10211;1.10211;1.10211;1.10211;1723968000000;0.0
1.10211;1.10211;1.10211;1.10211;1723968600000;0.0
1.10211;1.10211;1.10211;1.10211;1723969200000;0.0
1.10211;1.10211;1.10211;1.10211;1723969800000;0.0
1.10211;1.10211;1.10211;1.10211;1723970400000;0.0
1.10211;1.10211;1.10211;1.10211;1723971000000;0.0
1.10211;1.10211;1.10211;1.10211;1723971600000;0.0
1.10211;1.10211;1.10211;1.10211;1723972200000;0.0
1.10211;1.10211;1.10211;1.10211;1723972800000;0.0
1.10211;1.10211;1.10211;1.10211;1723973400000;0.0
1.10211;1.10211;1.10211;1.10211;1723974000000;0.0
1.10211;1.10211;1.10211;1.10211;1723974600000;0.0
1.10211;1.10211;1.10211;1.10211;1723975200000;0.0
1.10211;1.10211;1.10211;1.10211;1723975800000;0.0
1.10211;1.10211;1.10211;1.10211;1723976400000;0.0
1.10211;1.10211;1.10211;1.10211;1723977000000;0.0
1.10211;1.10211;1.10211;1.10211;1723977600000;0.0
1.10211;1.10211;1.10211;1.10211;1723978200000;0.0
1.10211;1.10211;1.10211;1.10211;1723978800000;0.0
1.10211;1.10211;1.10211;1.10211;1723979400000;0.0
1.10211;1.10211;1.10211;1.10211;1723980000000;0.0
1.10211;1.10211;1.10211;1.10211;1723980600000;0.0
1.10211;1.10211;1.10211;1.10211;1723981200000;0.0
1.10211;1.10211;1.10211;1.10211;1723981800000;0.0
1.10211;1.10211;1.10211;1.10211;1723982400000;0.0
1.10211;1.10211;1.10211;1.10211;1723983000000;0.0
1.10211;1.10211;1.10211;1.10211;1723983600000;0.0
1.10211;1.10211;1.10211;1.10211;1723984200000;0.0
1.10211;1.10211;1.10211;1.10211;1723984800000;0.0
1.10211;1.10211;1.10211;1.10211;1723985400000;0.0
1.10211;1.10211;1.10211;1.10211;1723986000000;0.0
1.10211;1.10211;1.10211;1.10211;1723986600000;0.0
1.10211;1.10211;1.10211;1.10211;1723987200000;0.0
1.10211;1.10211;1.10211;1.10211;1723987800000;0.0
1.10211;1.10211;1.10211;1.10211;1723988400000;0.0
1.10211;1.10211;1.10211;1.10211;1723989000000;0.0
1.10211;1.10211;1.10211;1.10211;1723989600000;0.0
1.10211;1.10211;1.10211;1.10211;1723990200000;0.0
1.10211;1.10211;1.10211;1.10211;1723990800000;0.0
1.10211;1.10211;1.10211;1.10211;1723991400000;0.0
1.10211;1.10211;1.10211;1.10211;1723992000000;0.0
1.10211;1.10211;1.10211;1.10211;1723992600000;0.0
1.10211;1.10211;1.10211;1.10211;1723993200000;0.0
1.10211;1.10211;1.10211;1.10211;1723993800000;0.0
1.10211;1.10211;1.10211;1.10211;1723994400000;0.0
1.10211;1.10211;1.10211;1.10211;1723995000000;0.0
1.10211;1.10211;1.10211;1.10211;1723995600000;0.0
1.10211;1.10211;1.10211;1.10211;1723996200000;0.0
1.10211;1.10211;1.10211;1.10211;1723996800000;0.0
1.10211;1.10211;1.10211;1.10211;1723997400000;0.0
1.10211;1.10211;1.10211;1.10211;1723998000000;0.0
1.10211;1.10211;1.10211;1.10211;1723998600000;0.0
1.10211;1.10211;1.10211;1.10211;1723999200000;0.0
1.10211;1.10211;1.10211;1.10211;1723999800000;0.0
1.10211;1.10211;1.10211;1.10211;1724000400000;0.0
1.10211;1.10211;1.10211;1.10211;1724001000000;0.0
1.10211;1.10211;1.10211;1.10211;1724001600000;0.0
1.10211;1.10211;1.10211;1.10211;1724002200000;0.0
1.10211;1.10211;1.10211;1.10211;1724002800000;0.0
1.10211;1.10211;1.10211;1.10211;1724003400000;0.0
1.10211;1.10211;1.10211;1.10211;1724004000000;0.0
1.10211;1.10211;1.10211;1.10211;1724004600000;0.0
1.10211;1.10211;1.10211;1.10211;1724005200000;0.0
1.10211;1.10211;1.10211;1.10211;1724005800000;0.0
1.10211;1.10211;1.10211;1.10211;1724006400000;0.0
1.10211;1.10211;1.10211;1.10211;1724007000000;0.0
1.10211;1.10211;1.10211;1.10211;1724007600000;0.0
1.10211;1.10211;1.10211;1.10211;1724008200000;0.0
1.10211;1.10211;1.10211;1.10211;1724008800000;0.0
1.10211;1.10211;1.10211;1.10211;1724009400000;0.0
1.10211;1.10211;1.10211;1.10211;1724010000000;0.0
1.10211;1.10211;1.10211;1.10211;1724010600000;0.0
1.10211;1.10211;1.10211;1.10211;1724011200000;0.0
1.10211;1.10211;1.10211;1.10211;1724011800000;0.0
1.10211;1.10211;1.10211;1.10211;1724012400000;0.0
1.10211;1.10211;1.10211;1.10211;1724013000000;0.0
1.10211;1.10211;1.10211;1.10211;1724013600000;0.0
1.10211;1.10211;1.10211;1.10211;1724014200000;0.0
1.10246;1.10276;1.10244;1.10265;1724014800000;53.25
1.10248;1.10253;1.10245;1.10245;1724015400000;67.05
1.10248;1.10253;1.10232;1.10249;1724016000000;75.32
1.10248;1.10248;1.10237;1.10248;1724016600000;56.46
1.10246;1.10258;1.10237;1.10242;1724017200000;163.86
1.10258;1.10259;1.10237;1.10246;1724017800000;129.09
1.10315;1.1034;1.10231;1.10254;1724018400000;799.96
1.10269;1.10316;1.10266;1.10314;1724019000000;389.61
1.10254;1.1027;1.10251;1.10268;1724019600000;433.89
1.10259;1.1027;1.1025;1.10254;1724020200000;657.0
1.10255;1.10267;1.10244;1.10258;1724020800000;463.5
1.10249;1.10258;1.10246;1.10256;1724021400000;531.92
1.10237;1.10261;1.10237;1.10252;1724022000000;986.9
1.10242;1.10252;1.10232;1.10238;1724022600000;455.51
1.10232;1.10243;1.10229;1.10242;1724023200000;394.47
1.10231;1.10234;1.10228;1.10232;1724023800000;456.93
1.10246;1.10257;1.10227;1.10232;1724024400000;612.99
1.10246;1.10259;1.10237;1.10247;1724025000000;736.41
1.10251;1.10263;1.10231;1.10246;1724025600000;1398.84
1.10268;1.10271;1.10248;1.10252;1724026200000;1032.54
1.10242;1.10268;1.10237;1.10268;1724026800000;979.38
1.10292;1.10295;1.10242;1.10242;1724027400000;877.1
1.10305;1.10308;1.10282;1.1029;1724028000000;814.2
1.10302;1.1036;1.10301;1.10303;1724028600000;1842.79
1.1029;1.10303;1.10287;1.10302;1724029200000;1417.5
1.10283;1.10292;1.10275;1.1029;1724029800000;1839.39
1.10308;1.10314;1.10279;1.10283;1724030400000;1065.87
1.10312;1.10334;1.10305;1.10308;1724031000000;1318.36
1.10306;1.10316;1.10286;1.10312;1724031600000;807.75
1.10311;1.10323;1.10302;1.10307;1724032200000;693.94
1.10312;1.10313;1.103;1.10311;1724032800000;404.22
1.103;1.10311;1.10299;1.10311;1724033400000;409.34
1.10301;1.1031;1.103;1.10302;1724034000000;335.88
1.10296;1.10304;1.10288;1.10301;1724034600000;484.04
1.10301;1.10304;1.10288;1.10296;1724035200000;457.83
1.10307;1.10318;1.10296;1.10301;1724035800000;578.51
1.10347;1.10347;1.10301;1.10306;1724036400000;489.42
1.10395;1.10395;1.10343;1.10347;1724037000000;1315.98
1.10366;1.10392;1.10361;1.10391;1724037600000;810.57
1.10398;1.10403;1.10367;1.10367;1724038200000;885.76
1.10392;1.10402;1.1039;1.10398;1724038800000;1040.43
1.10389;1.10397;1.10383;1.10393;1724039400000;519.69
1.10398;1.104;1.10365;1.1039;1724040000000;822.17
1.10397;1.104;1.10391;1.10397;1724040600000;434.46
1.10388;1.104;1.10385;1.10397;1724041200000;343.44
1.10402;1.10405;1.10379;1.10389;1724041800000;907.03
1.10412;1.10417;1.10397;1.10402;1724042400000;497.04
1.10396;1.10411;1.10394;1.1041;1724043000000;350.55
1.10398;1.10415;1.10396;1.10399;1724043600000;738.42
1.10415;1.10415;1.10396;1.10399;1724044200000;841.89
1.1041;1.10436;1.10403;1.10415;1724044800000;1214.94
1.10445;1.10448;1.10409;1.10411;1724045400000;1307.35
1.10487;1.10488;1.10438;1.10446;1724046000000;1159.2
1.10474;1.1049;1.10469;1.10488;1724046600000;1352.03
1.10497;1.10501;1.10448;1.10475;1724047200000;1480.56
1.10473;1.10499;1.10471;1.10497;1724047800000;1743.29
1.10412;1.10474;1.10407;1.10474;1724048400000;2594.0
1.10423;1.10445;1.10409;1.10411;1724049000000;1983.26
1.10462;1.10468;1.10424;1.10424;1724049600000;2219.99
1.1042;1.10471;1.10413;1.10462;1724050200000;2789.62
1.10411;1.1043;1.10402;1.10419;1724050800000;2647.66
1.10436;1.10441;1.10405;1.10413;1724051400000;2492.69
1.10427;1.10456;1.10419;1.10437;1724052000000;1653.23
1.10422;1.10429;1.10411;1.10428;1724052600000;1891.45
1.10445;1.10446;1.10407;1.10422;1724053200000;2291.7
1.10427;1.10471;1.10424;1.10446;1724053800000;1685.98
1.10451;1.10453;1.10411;1.10428;1724054400000;1909.34
1.10487;1.10487;1.10451;1.10452;1724055000000;1295.88
1.10484;1.10504;1.10469;1.10487;1724055600000;1367.77
1.10411;1.10489;1.10407;1.10483;1724056200000;2901.98
1.10375;1.10419;1.10364;1.10414;1724056800000;3500.33
1.10372;1.10392;1.10356;1.10376;1724057400000;1833.16
1.10369;1.104;1.10366;1.10371;1724058000000;1160.72
1.10373;1.10376;1.10355;1.10367;1724058600000;1684.47
1.10378;1.10381;1.10352;1.10372;1724059200000;869.55
1.10407;1.10407;1.10377;1.10379;1724059800000;859.54
1.10389;1.10412;1.10377;1.10409;1724060400000;1525.98
1.1035;1.1039;1.10344;1.10388;1724061000000;2356.24
1.10353;1.10362;1.10339;1.10351;1724061600000;2304.05
1.1033;1.10354;1.1031;1.10352;1724062200000;3006.52
1.10327;1.10337;1.10308;1.1033;1724062800000;2190.34
1.10369;1.1037;1.10328;1.10328;1724063400000;1190.93
1.10358;1.10372;1.10354;1.10368;1724064000000;1232.93
1.10368;1.10381;1.10349;1.10359;1724064600000;1036.75
1.10353;1.10384;1.10352;1.10366;1724065200000;1333.36
1.10353;1.10365;1.10346;1.10354;1724065800000;1339.41
1.10355;1.10379;1.10336;1.10351;1724066400000;1014.62
1.10332;1.10358;1.10325;1.10356;1724067000000;2744.49
1.10392;1.10397;1.10332;1.10332;1724067600000;945.75
1.10422;1.10437;1.10389;1.1039;1724068200000;1916.5
1.10405;1.10443;1.10404;1.10424;1724068800000;2386.97
1.10411;1.10418;1.10394;1.10405;1724069400000;2219.48
1.10378;1.10419;1.10378;1.10412;1724070000000;2760.55
1.10358;1.10381;1.10346;1.10378;1724070600000;2827.87
1.10387;1.10398;1.10345;1.10359;1724071200000;1959.12
1.10389;1.1039;1.10355;1.10386;1724071800000;1264.28
1.10316;1.10389;1.10306;1.10388;1724072400000;3867.54
1.10367;1.10371;1.10301;1.10317;1724073000000;2291.37
1.10345;1.10383;1.10334;1.10367;1724073600000;1301.17
1.10325;1.10351;1.10319;1.10345;1724074200000;1548.31
1.10372;1.10381;1.10316;1.10327;1724074800000;1935.98
1.10443;1.10444;1.10363;1.10372;1724075400000;1245.42
1.10534;1.10534;1.10429;1.10443;1724076000000;1450.52
1.10505;1.10544;1.10487;1.10535;1724076600000;2978.59
1.10593;1.10596;1.10481;1.10506;1724077200000;4158.89
1.10677;1.10727;1.10587;1.10594;1724077800000;4362.95
1.10722;1.10725;1.10672;1.10678;1724078400000;3222.28
1.10655;1.10735;1.10643;1.10723;1724079000000;5689.96
1.10665;1.10665;1.1063;1.10654;1724079600000;4050.9
1.1065;1.10693;1.10647;1.10665;1724080200000;2879.65
1.10625;1.10651;1.10597;1.10649;1724080800000;1980.37
1.10651;1.10667;1.10618;1.10624;1724081400000;2235.53
1.10676;1.10685;1.1062;1.10652;1724082000000;2544.05
1.10691;1.1072;1.10676;1.10677;1724082600000;2366.99
1.10695;1.10716;1.10687;1.10691;1724083200000;2561.99
1.1068;1.10722;1.10679;1.10694;1724083800000;2590.44
1.10701;1.10704;1.10671;1.10679;1724084400000;1913.5
1.10691;1.10723;1.10689;1.10702;1724085000000;2166.89
1.10708;1.10718;1.10689;1.1069;1724085600000;1379.06
1.10735;1.10739;1.10709;1.10709;1724086200000;2331.5
1.1071;1.10738;1.10707;1.10734;1724086800000;1378.18
1.1072;1.10733;1.1071;1.1071;1724087400000;1330.06
1.10709;1.10727;1.10708;1.10723;1724088000000;664.11
1.10721;1.10722;1.10703;1.1071;1724088600000;879.68
1.1075;1.10752;1.10721;1.10723;1724089200000;536.45
1.10769;1.10769;1.10742;1.10747;1724089800000;280.65
1.10787;1.10799;1.10764;1.1077;1724090400000;741.87
1.10814;1.10815;1.10787;1.10787;1724091000000;551.71
1.10836;1.10837;1.10805;1.10813;1724091600000;1695.22
1.1084;1.10849;1.10833;1.10838;1724092200000;1158.93
1.10814;1.10848;1.10809;1.10839;1724092800000;1285.6
1.10815;1.10829;1.10809;1.10815;1724093400000;2454.55
1.10816;1.10819;1.10789;1.10814;1724094000000;1266.41
1.10838;1.10838;1.10815;1.10816;1724094600000;862.86
1.10852;1.10858;1.10839;1.10839;1724095200000;424.64
1.10832;1.10851;1.10825;1.1085;1724095800000;831.97
1.10851;1.10863;1.10833;1.10833;1724096400000;823.98
1.10836;1.10854;1.10828;1.10853;1724097000000;756.84
1.10834;1.10839;1.10817;1.10835;1724097600000;603.61
1.10836;1.10844;1.10833;1.10835;1724098200000;512.25
1.10827;1.10837;1.10815;1.10837;1724098800000;1019.94
1.10834;1.10838;1.10824;1.10827;1724099400000;425.25
